trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.02, 'e': 0.9998000066665778}",20,0,-54.474458832162014,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
2,False,"{'a': 0.02, 'e': 0.9992001066609779}",25,16,-56.596710452392614,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 1}",1
3,False,"{'a': 0.02, 'e': 0.9982005399352042}",20,0,-167.20239673567278,"{0: 8, 1: 3, 2: 6, 3: 1, 4: 2}",0
4,False,"{'a': 0.02, 'e': 0.9968017063026194}",25,0,-93.80295233853003,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
5,False,"{'a': 0.02, 'e': 0.9950041652780258}",20,0,-54.82862287865985,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
6,False,"{'a': 0.02, 'e': 0.9928086358538663}",25,0,-111.82794176681116,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
7,False,"{'a': 0.02, 'e': 0.9902159962126371}",25,0,-89.24607791435555,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 0}",0
8,False,"{'a': 0.02, 'e': 0.9872272833756269}",20,0,-31.659334605938966,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
9,False,"{'a': 0.02, 'e': 0.9838436927881214}",20,0,-45.28299175053201,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
10,False,"{'a': 0.02, 'e': 0.9800665778412416}",20,0,-31.208955321482037,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
11,False,"{'a': 0.02, 'e': 0.9758974493306055}",30,0,-56.6761767236832,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
12,False,"{'a': 0.02, 'e': 0.9713379748520296}",20,12,1.6675944791260933,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
13,False,"{'a': 0.02, 'e': 0.9663899781345132}",20,0,-36.65344056830644,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
14,False,"{'a': 0.02, 'e': 0.9610554383107709}",20,0,-39.80693407567928,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
15,False,"{'a': 0.02, 'e': 0.955336489125606}",25,0,-11.093926647747715,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
16,False,"{'a': 0.02, 'e': 0.9492354180824408}",30,0,-179.52201035360727,"{0: 12, 1: 4, 2: 13, 3: 0, 4: 1}",0
17,False,"{'a': 0.02, 'e': 0.9427546655283462}",20,0,-17.175613632765163,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
18,False,"{'a': 0.02, 'e': 0.9358968236779348}",20,0,-96.1412337406567,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
19,False,"{'a': 0.02, 'e': 0.9286646355765102}",20,0,-79.45897536645992,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
20,False,"{'a': 0.02, 'e': 0.9210609940028851}",30,0,-134.71192781787516,"{0: 16, 1: 3, 2: 10, 3: 0, 4: 1}",0
21,False,"{'a': 0.02, 'e': 0.9130889403123083}",30,0,-47.00180965166697,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
22,False,"{'a': 0.02, 'e': 0.9047516632199634}",20,0,-107.8381378832408,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
23,False,"{'a': 0.02, 'e': 0.8960524975255252}",30,0,-86.60555139493411,"{0: 19, 1: 2, 2: 8, 3: 1, 4: 0}",0
24,False,"{'a': 0.02, 'e': 0.8869949227792842}",25,13,8.576883504637838,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
25,False,"{'a': 0.02, 'e': 0.8775825618903728}",25,0,-64.91496415515185,"{0: 12, 1: 10, 2: 3, 3: 0, 4: 0}",0
26,False,"{'a': 0.02, 'e': 0.8678191796776499}",20,0,-92.55188259667007,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
27,False,"{'a': 0.02, 'e': 0.8577086813638242}",25,0,-14.614387384195991,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
28,False,"{'a': 0.02, 'e': 0.8472551110134161}",20,6,-30.845128287109702,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
29,False,"{'a': 0.02, 'e': 0.8364626499151869}",30,0,-38.88630128962713,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
30,False,"{'a': 0.02, 'e': 0.8253356149096783}",20,0,-11.739102783759275,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
31,False,"{'a': 0.02, 'e': 0.8138784566625339}",20,0,-79.31384933253378,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
32,False,"{'a': 0.02, 'e': 0.8020957578842927}",20,0,-12.315638821029262,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
33,False,"{'a': 0.02, 'e': 0.7899922314973651}",20,0,-20.919042336044008,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
34,False,"{'a': 0.02, 'e': 0.7775727187509279}",20,14,-1.001207918820981,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
35,False,"{'a': 0.02, 'e': 0.7648421872844884}",35,0,-91.08855967376557,"{0: 24, 1: 4, 2: 6, 3: 0, 4: 1}",0
36,False,"{'a': 0.02, 'e': 0.7518057291408949}",20,2,-58.94248659103898,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 0}",1
37,False,"{'a': 0.02, 'e': 0.7384685587295879}",35,18,7.100705399244089,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
38,False,"{'a': 0.02, 'e': 0.7248360107409052}",25,3,-22.207369617919365,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
39,False,"{'a': 0.02, 'e': 0.7109135380122773}",30,6,-70.51070448973014,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 0}",1
40,False,"{'a': 0.02, 'e': 0.6967067093471654}",20,0,-46.351821258553734,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
41,False,"{'a': 0.02, 'e': 0.6822212072876135}",20,6,-0.30591831353087473,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
42,False,"{'a': 0.02, 'e': 0.6674628258413081}",20,0,-11.552312154810295,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
43,False,"{'a': 0.02, 'e': 0.6524374681640519}",20,4,-66.7412623336893,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 1}",1
44,False,"{'a': 0.02, 'e': 0.6371511441985802}",20,0,-57.02390057109475,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
45,False,"{'a': 0.02, 'e': 0.6216099682706644}",20,15,0.5353994918795346,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.02, 'e': 0.6058201566434628}",20,0,13.291041542634407,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
47,False,"{'a': 0.02, 'e': 0.5897880250310982}",25,0,-66.7606957867295,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
48,False,"{'a': 0.02, 'e': 0.5735199860724567}",20,0,-73.82052102206741,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
49,False,"{'a': 0.02, 'e': 0.5570225467662173}",25,0,-49.52992181831833,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
50,False,"{'a': 0.02, 'e': 0.5403023058681397}",20,6,-18.84240383017434,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
51,False,"{'a': 0.02, 'e': 0.5233659512516495}",25,0,-16.61319115618733,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
52,False,"{'a': 0.02, 'e': 0.5062202572327784}",30,13,-19.192890557624917,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
53,False,"{'a': 0.02, 'e': 0.4888720818605275}",20,3,-9.54029510932833,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
54,False,"{'a': 0.02, 'e': 0.47132836417373997}",30,0,-71.86142487999386,"{0: 21, 1: 0, 2: 8, 3: 1, 4: 0}",0
55,False,"{'a': 0.02, 'e': 0.4535961214255773}",20,16,6.97028398343252,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.02, 'e': 0.4356824462767121}",30,11,-6.586737850064965,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
57,False,"{'a': 0.02, 'e': 0.41759450395835795}",25,2,-1.129489075013842,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
58,False,"{'a': 0.02, 'e': 0.3993395294062732}",20,0,-59.67598164790921,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
59,False,"{'a': 0.02, 'e': 0.38092482436688185}",25,20,9.6206317350425,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.02, 'e': 0.3623577544766736}",20,10,-15.890527421442162,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
61,False,"{'a': 0.02, 'e': 0.34364574631604705}",20,14,13.191422316735071,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.02, 'e': 0.32479628443877623}",20,16,8.095831983990452,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.02, 'e': 0.30581690837828934}",25,19,13.936033853829052,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.02, 'e': 0.2867152096319555}",25,0,-30.34098017360361,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
65,False,"{'a': 0.02, 'e': 0.26749882862458735}",25,0,15.467531340800107,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
66,False,"{'a': 0.02, 'e': 0.2481754516523729}",20,14,11.009590416022053,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.02, 'e': 0.22875280780845939}",20,12,2.5839072613190863,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
68,False,"{'a': 0.02, 'e': 0.20923866589141926}",20,8,6.6976710118324405,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
69,False,"{'a': 0.02, 'e': 0.18964083129783424}",20,4,14.87883959913094,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
70,False,"{'a': 0.02, 'e': 0.16996714290024081}",30,19,10.24622840045126,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
71,False,"{'a': 0.02, 'e': 0.15022546991168584}",25,6,-49.89209743027498,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
72,False,"{'a': 0.02, 'e': 0.13042370873814554}",20,7,15.197876792786648,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
73,False,"{'a': 0.02, 'e': 0.11056977982006959}",20,11,11.960307422774024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.02, 'e': 0.09067162446430968}",25,13,21.73409485087891,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.02, 'e': 0.0707372016677029}",20,7,8.878950411749358,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
76,False,"{'a': 0.02, 'e': 0.05077448493357918}",20,0,29.613648760186546,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
77,False,"{'a': 0.02, 'e': 0.03079145908246612}",25,8,31.583990509026872,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.02, 'e': 0.010796117058267392}",20,16,6.585231700452559,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.02, 'e': 0.009203543268808336}",30,20,20.038400263566416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.02, 'e': 0.029199522301288815}",20,8,24.76381195385637,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.02, 'e': 0.049183821914170554}",20,9,22.548837353771667,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.02, 'e': 0.06914844865406217}",25,7,6.142396596269146,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
83,False,"{'a': 0.02, 'e': 0.08908541693645919}",20,0,-7.898655442708768,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
84,False,"{'a': 0.02, 'e': 0.10898675223987112}",35,18,30.961818291820293,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.02, 'e': 0.12884449429552464}",20,10,18.848908508406833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.02, 'e': 0.14865070027136365}",25,9,25.297477786016245,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.02, 'e': 0.16839744794907702}",30,16,20.589812632313546,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.02, 'e': 0.1880768388928801}",25,11,24.96893339612045,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.02, 'e': 0.2076810016087838}",20,2,0.4934961819804622,"{0: 14, 1: 4, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.02, 'e': 0.2272020946930871}",25,15,16.92219357569367,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.02, 'e': 0.24663230996883403}",20,0,-0.12069365915912433,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
92,False,"{'a': 0.02, 'e': 0.2659638756089804}",20,15,4.425198946879308,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.02, 'e': 0.28518905924502086}",20,6,4.4549886663228735,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
94,False,"{'a': 0.02, 'e': 0.3043001710598334}",25,10,19.867218260463318,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.02, 'e': 0.3232895668635036}",25,13,8.774989540472857,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
96,False,"{'a': 0.02, 'e': 0.3421496511508982}",25,3,-22.84859447098444,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 0}",1
97,False,"{'a': 0.02, 'e': 0.36087288013976715}",20,9,-4.5063033235037615,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
98,False,"{'a': 0.02, 'e': 0.3794517647881545}",30,19,-35.90626603157798,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
99,False,"{'a': 0.02, 'e': 0.397878873789916}",20,14,-10.02053501633637,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
100,False,"{'a': 0.02, 'e': 0.4161468365471424}",30,19,17.108904006900943,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.02, 'e': 0.4342483461183005}",20,0,-53.513295683475825,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
102,False,"{'a': 0.02, 'e': 0.45217616214091194}",20,8,-1.8029989787855574,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
103,False,"{'a': 0.02, 'e': 0.4699231137276022}",25,6,-30.416255235899847,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
104,False,"{'a': 0.02, 'e': 0.4874821023343594}",35,0,-77.67679718521865,"{0: 26, 1: 1, 2: 7, 3: 0, 4: 1}",0
105,False,"{'a': 0.02, 'e': 0.5048461045998576}",20,0,-54.388200012649946,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
106,False,"{'a': 0.02, 'e': 0.5220081751547073}",20,0,-76.90813569160247,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
107,False,"{'a': 0.02, 'e': 0.5389614493995115}",30,9,-24.34089088942253,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 0}",1
108,False,"{'a': 0.02, 'e': 0.5556991462506127}",25,0,-64.92113368479859,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
109,False,"{'a': 0.02, 'e': 0.5722145708524369}",25,11,-6.495282916052969,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
110,False,"{'a': 0.02, 'e': 0.5885011172553458}",20,0,-50.603353995698626,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
111,False,"{'a': 0.02, 'e': 0.6045522710579296}",30,13,-12.101826600875071,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
112,False,"{'a': 0.02, 'e': 0.6203616120126798}",20,0,0.3817187516049605,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
113,False,"{'a': 0.02, 'e': 0.6359228165940027}",20,0,-18.59976613726841,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
114,False,"{'a': 0.02, 'e': 0.6512296605275458}",30,0,-32.93106590783801,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 1}",0
115,False,"{'a': 0.02, 'e': 0.6662760212798244}",30,4,-38.713008274384045,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 0}",1
116,False,"{'a': 0.02, 'e': 0.6810558805071525}",25,13,0.3771066719282812,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
117,False,"{'a': 0.02, 'e': 0.695563326462902}",35,8,-55.070891198734884,"{0: 21, 1: 0, 2: 5, 3: 0, 4: 1}",1
118,False,"{'a': 0.02, 'e': 0.7097925563621205}",25,13,-41.27645955732539,"{0: 6, 1: 2, 2: 4, 3: 0, 4: 0}",1
119,False,"{'a': 0.02, 'e': 0.7237378787025686}",20,7,-59.89929574321815,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 1}",1
120,False,"{'a': 0.02, 'e': 0.7373937155412454}",20,14,0.7675557572195348,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
121,False,"{'a': 0.02, 'e': 0.7507546047254909}",20,0,-57.04881313778691,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
122,False,"{'a': 0.02, 'e': 0.7638152020777741}",20,0,-57.85192829841748,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
123,False,"{'a': 0.02, 'e': 0.776570283533293}",25,0,-45.89749721201092,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
124,False,"{'a': 0.02, 'e': 0.7890147472295311}",30,3,-45.761613751161214,"{0: 20, 1: 0, 2: 7, 3: 0, 4: 0}",1
125,False,"{'a': 0.02, 'e': 0.8011436155469337}",20,0,-31.551491901990268,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
126,False,"{'a': 0.02, 'e': 0.81295203709989}",20,0,-77.87199563148994,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
127,False,"{'a': 0.02, 'e': 0.8244352886772223}",20,5,-24.974283912241923,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
128,False,"{'a': 0.02, 'e': 0.8355887771314077}",35,0,-143.99398410142894,"{0: 18, 1: 7, 2: 9, 3: 0, 4: 1}",0
129,False,"{'a': 0.02, 'e': 0.8464080412157756}",20,0,-18.676199802810604,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
130,False,"{'a': 0.02, 'e': 0.8568887533689473}",25,0,-38.77139804294122,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
131,False,"{'a': 0.02, 'e': 0.8670267214458024}",30,0,-42.055758332140456,"{0: 20, 1: 5, 2: 5, 3: 0, 4: 0}",0
132,False,"{'a': 0.02, 'e': 0.8768178903942815}",35,17,-34.40161974185254,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 0}",1
133,False,"{'a': 0.02, 'e': 0.886258343877352}",20,0,-56.03626069739425,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
134,False,"{'a': 0.02, 'e': 0.8953443058394921}",25,0,-38.84510843026837,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
135,False,"{'a': 0.02, 'e': 0.9040721420170612}",25,0,-39.85192069018914,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
136,False,"{'a': 0.02, 'e': 0.912438361391958}",20,0,-112.36321288829575,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
137,False,"{'a': 0.02, 'e': 0.9204396175879807}",25,0,-119.53444844943982,"{0: 12, 1: 5, 2: 7, 3: 0, 4: 1}",0
138,False,"{'a': 0.02, 'e': 0.9280727102093328}",25,0,-83.82426940953277,"{0: 15, 1: 0, 2: 10, 3: 0, 4: 0}",1
139,False,"{'a': 0.02, 'e': 0.9353345861207388}",25,0,-64.73090797822779,"{0: 14, 1: 5, 2: 6, 3: 0, 4: 0}",0
140,False,"{'a': 0.02, 'e': 0.9422223406686583}",25,0,-33.44996225063121,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
141,False,"{'a': 0.02, 'e': 0.948733218843107}",20,0,-36.0174351409811,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
142,False,"{'a': 0.02, 'e': 0.9548646163796264}",20,0,-63.64593368919282,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
143,False,"{'a': 0.02, 'e': 0.9606140808009522}",20,0,-66.49502229993526,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
144,False,"{'a': 0.02, 'e': 0.9659793123979747}",20,0,-38.27783345338808,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
145,False,"{'a': 0.02, 'e': 0.9709581651495905}",20,0,-70.17905153982464,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
146,False,"{'a': 0.02, 'e': 0.9755486475810826}",30,0,-45.99887160574873,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
147,False,"{'a': 0.02, 'e': 0.9797489235606842}",30,0,-92.51907708667711,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
148,False,"{'a': 0.02, 'e': 0.9835573130340064}",20,0,-29.708728851760988,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
149,False,"{'a': 0.02, 'e': 0.9869722926960376}",30,0,-115.0195166955327,"{0: 15, 1: 3, 2: 12, 3: 0, 4: 0}",0
150,False,"{'a': 0.02, 'e': 0.9899924966004454}",20,0,-137.3563536120843,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
151,False,"{'a': 0.02, 'e': 0.9926167167059371}",30,0,-106.5718617790633,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
152,False,"{'a': 0.02, 'e': 0.9948439033594595}",25,0,-62.06399275658632,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
153,False,"{'a': 0.02, 'e': 0.9966731657160466}",20,0,-89.43692058254815,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
154,False,"{'a': 0.02, 'e': 0.9981037720951457}",20,0,-72.59978080969715,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
155,False,"{'a': 0.02, 'e': 0.9991351502732795}",20,0,-22.64287532127539,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
156,False,"{'a': 0.02, 'e': 0.9997668877129283}",30,2,-54.22103833120071,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 0}",1
157,False,"{'a': 0.02, 'e': 0.9999987317275395}",20,0,-68.7216359576423,"{0: 10, 1: 5, 2: 5, 3: 0, 4: 0}",0
158,False,"{'a': 0.02, 'e': 0.9998305895825983}",25,0,-124.4742582931032,"{0: 13, 1: 2, 2: 9, 3: 0, 4: 1}",0
159,False,"{'a': 0.02, 'e': 0.9992625285327209}",25,0,-112.32726336482163,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
160,False,"{'a': 0.02, 'e': 0.9982947757947531}",20,13,-21.808027065791755,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
161,False,"{'a': 0.02, 'e': 0.9969277184568869}",20,0,-44.49231489991354,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
162,False,"{'a': 0.02, 'e': 0.9951619033238304}",20,0,-53.051270031438634,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
163,False,"{'a': 0.02, 'e': 0.9929980366980926}",25,0,-97.43023064916261,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
164,False,"{'a': 0.02, 'e': 0.990436984097473}",25,3,-36.33711229861544,"{0: 13, 1: 6, 2: 3, 3: 0, 4: 0}",1
165,False,"{'a': 0.02, 'e': 0.9874797699088649}",35,0,-113.78667360791752,"{0: 22, 1: 5, 2: 7, 3: 0, 4: 1}",0
166,False,"{'a': 0.02, 'e': 0.9841275769785145}",20,0,-48.10995466717916,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
167,False,"{'a': 0.02, 'e': 0.9803817461388988}",20,0,-92.5105479505041,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
168,False,"{'a': 0.02, 'e': 0.9762437756724099}",25,0,-83.27315444248931,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
169,False,"{'a': 0.02, 'e': 0.9717153207120621}",20,0,-62.385163147849426,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
170,False,"{'a': 0.02, 'e': 0.9667981925794611}",20,0,-68.15967221141419,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
171,False,"{'a': 0.02, 'e': 0.9614943580602988}",30,0,-125.48370216992451,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
172,False,"{'a': 0.02, 'e': 0.9558059386176664}",30,0,-106.3701392962138,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
173,False,"{'a': 0.02, 'e': 0.9497352095434962}",20,9,-40.26305983925234,"{0: 5, 1: 2, 2: 4, 3: 0, 4: 0}",1
174,False,"{'a': 0.02, 'e': 0.9432845990484758}",25,0,-23.183220336740966,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
175,False,"{'a': 0.02, 'e': 0.9364566872907963}",20,0,-34.39383065901006,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
176,False,"{'a': 0.02, 'e': 0.9292542053441233}",20,0,-15.650414619717814,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
177,False,"{'a': 0.02, 'e': 0.9216800341052034}",20,0,-87.11757651552456,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
178,False,"{'a': 0.02, 'e': 0.9137372031415447}",25,0,-64.2317555527751,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
179,False,"{'a': 0.02, 'e': 0.9054288894796296}",30,3,-54.365575482271325,"{0: 21, 1: 2, 2: 3, 3: 0, 4: 1}",1
180,False,"{'a': 0.02, 'e': 0.896758416334147}",20,0,-42.89003144849887,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
181,False,"{'a': 0.02, 'e': 0.8877292517787501}",25,3,-70.39131221448669,"{0: 12, 1: 2, 2: 8, 3: 0, 4: 0}",1
182,False,"{'a': 0.02, 'e': 0.878345007358874}",30,0,-56.54675447340205,"{0: 20, 1: 4, 2: 6, 3: 0, 4: 0}",0
183,False,"{'a': 0.02, 'e': 0.8686094366471648}",20,2,-24.807097050431675,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
184,False,"{'a': 0.02, 'e': 0.8585264337421017}",25,12,-2.1214580218600245,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
